state,region_code,region_name,postcode
NSW,101,Capital Region,2536
NSW,101,Capital Region,2537
NSW,101,Capital Region,2545
NSW,101,Capital Region,2546
NSW,101,Capital Region,2548
NSW,101,Capital Region,2549
NSW,101,Capital Region,2550
NSW,101,Capital Region,2551
NSW,101,Capital Region,2579
NSW,101,Capital Region,2580
NSW,101,Capital Region,2581
NSW,101,Capital Region,2582
NSW,101,Capital Region,2583
NSW,101,Capital Region,2584
NSW,101,Capital Region,2585
NSW,101,Capital Region,2586
NSW,101,Capital Region,2587
NSW,101,Capital Region,2594
NSW,101,Capital Region,2618
NSW,101,Capital Region,2619
NSW,101,Capital Region,2620
NSW,101,Capital Region,2621
NSW,101,Capital Region,2622
NSW,101,Capital Region,2623
NSW,101,Capital Region,2625
NSW,101,Capital Region,2626
NSW,101,Capital Region,2627
NSW,101,Capital Region,2628
NSW,101,Capital Region,2629
NSW,101,Capital Region,2630
NSW,101,Capital Region,2631
NSW,101,Capital Region,2632
NSW,101,Capital Region,2633
NSW,101,Capital Region,2726
NSW,101,Capital Region,2803
NSW,101,Capital Region,2807
NSW,102,Central Coast,2250
NSW,102,Central Coast,2251
NSW,102,Central Coast,2256
NSW,102,Central Coast,2257
NSW,102,Central Coast,2258
NSW,102,Central Coast,2259
NSW,102,Central Coast,2260
NSW,102,Central Coast,2261
NSW,102,Central Coast,2262
NSW,102,Central Coast,2263
NSW,103,Central West,2668
NSW,103,Central West,2669
NSW,103,Central West,2671
NSW,103,Central West,2672
NSW,103,Central West,2721
NSW,103,Central West,2787
NSW,103,Central West,2790
NSW,103,Central West,2791
NSW,103,Central West,2792
NSW,103,Central West,2793
NSW,103,Central West,2794
NSW,103,Central West,2795
NSW,103,Central West,2797
NSW,103,Central West,2798
NSW,103,Central West,2799
NSW,103,Central West,2800
NSW,103,Central West,2804
NSW,103,Central West,2805
NSW,103,Central West,2806
NSW,103,Central West,2808
NSW,103,Central West,2809
NSW,103,Central West,2810
NSW,103,Central West,2844
NSW,103,Central West,2845
NSW,103,Central West,2846
NSW,103,Central West,2847
NSW,103,Central West,2848
NSW,103,Central West,2849
NSW,103,Central West,2850
NSW,103,Central West,2852
NSW,103,Central West,2864
NSW,103,Central West,2865
NSW,103,Central West,2866
NSW,103,Central West,2867
NSW,103,Central West,2869
NSW,103,Central West,2870
NSW,103,Central West,2871
NSW,103,Central West,2873
NSW,103,Central West,2874
NSW,103,Central West,2875
NSW,103,Central West,2876
NSW,103,Central West,2877
NSW,104,Coffs Harbour - Grafton,2450
NSW,104,Coffs Harbour - Grafton,2452
NSW,104,Coffs Harbour - Grafton,2453
NSW,104,Coffs Harbour - Grafton,2454
NSW,104,Coffs Harbour - Grafton,2455
NSW,104,Coffs Harbour - Grafton,2456
NSW,104,Coffs Harbour - Grafton,2460
NSW,104,Coffs Harbour - Grafton,2462
NSW,104,Coffs Harbour - Grafton,2463
NSW,104,Coffs Harbour - Grafton,2464
NSW,104,Coffs Harbour - Grafton,2465
NSW,104,Coffs Harbour - Grafton,2466
NSW,105,Far West and Orana,2357
NSW,105,Far West and Orana,2386
NSW,105,Far West and Orana,2387
NSW,105,Far West and Orana,2395
NSW,105,Far West and Orana,2396
NSW,105,Far West and Orana,2818
NSW,105,Far West and Orana,2820
NSW,105,Far West and Orana,2821
NSW,105,Far West and Orana,2823
NSW,105,Far West and Orana,2824
NSW,105,Far West and Orana,2825
NSW,105,Far West and Orana,2826
NSW,105,Far West and Orana,2827
NSW,105,Far West and Orana,2828
NSW,105,Far West and Orana,2829
NSW,105,Far West and Orana,2830
NSW,105,Far West and Orana,2831
NSW,105,Far West and Orana,2832
NSW,105,Far West and Orana,2833
NSW,105,Far West and Orana,2834
NSW,105,Far West and Orana,2835
NSW,105,Far West and Orana,2836
NSW,105,Far West and Orana,2838
NSW,105,Far West and Orana,2839
NSW,105,Far West and Orana,2840
NSW,105,Far West and Orana,2842
NSW,105,Far West and Orana,2843
NSW,105,Far West and Orana,2868
NSW,105,Far West and Orana,2878
NSW,105,Far West and Orana,2879
NSW,105,Far West and Orana,2880
NSW,106,Hunter Valley exc Newcastle,2311
NSW,106,Hunter Valley exc Newcastle,2314
NSW,106,Hunter Valley exc Newcastle,2315
NSW,106,Hunter Valley exc Newcastle,2316
NSW,106,Hunter Valley exc Newcastle,2317
NSW,106,Hunter Valley exc Newcastle,2318
NSW,106,Hunter Valley exc Newcastle,2319
NSW,106,Hunter Valley exc Newcastle,2320
NSW,106,Hunter Valley exc Newcastle,2321
NSW,106,Hunter Valley exc Newcastle,2322
NSW,106,Hunter Valley exc Newcastle,2323
NSW,106,Hunter Valley exc Newcastle,2324
NSW,106,Hunter Valley exc Newcastle,2325
NSW,106,Hunter Valley exc Newcastle,2326
NSW,106,Hunter Valley exc Newcastle,2327
NSW,106,Hunter Valley exc Newcastle,2328
NSW,106,Hunter Valley exc Newcastle,2329
NSW,106,Hunter Valley exc Newcastle,2330
NSW,106,Hunter Valley exc Newcastle,2331
NSW,106,Hunter Valley exc Newcastle,2333
NSW,106,Hunter Valley exc Newcastle,2334
NSW,106,Hunter Valley exc Newcastle,2335
NSW,106,Hunter Valley exc Newcastle,2336
NSW,106,Hunter Valley exc Newcastle,2337
NSW,106,Hunter Valley exc Newcastle,2338
NSW,106,Hunter Valley exc Newcastle,2420
NSW,106,Hunter Valley exc Newcastle,2421
NSW,107,Illawarra,2500
NSW,107,Illawarra,2502
NSW,107,Illawarra,2505
NSW,107,Illawarra,2506
NSW,107,Illawarra,2508
NSW,107,Illawarra,2515
NSW,107,Illawarra,2516
NSW,107,Illawarra,2517
NSW,107,Illawarra,2518
NSW,107,Illawarra,2519
NSW,107,Illawarra,2522
NSW,107,Illawarra,2525
NSW,107,Illawarra,2526
NSW,107,Illawarra,2527
NSW,107,Illawarra,2528
NSW,107,Illawarra,2529
NSW,107,Illawarra,2530
NSW,107,Illawarra,2533
NSW,107,Illawarra,2534
NSW,108,Mid North Coast,2312
NSW,108,Mid North Coast,2415
NSW,108,Mid North Coast,2422
NSW,108,Mid North Coast,2423
NSW,108,Mid North Coast,2424
NSW,108,Mid North Coast,2425
NSW,108,Mid North Coast,2426
NSW,108,Mid North Coast,2427
NSW,108,Mid North Coast,2428
NSW,108,Mid North Coast,2429
NSW,108,Mid North Coast,2430
NSW,108,Mid North Coast,2431
NSW,108,Mid North Coast,2439
NSW,108,Mid North Coast,2440
NSW,108,Mid North Coast,2441
NSW,108,Mid North Coast,2443
NSW,108,Mid North Coast,2444
NSW,108,Mid North Coast,2445
NSW,108,Mid North Coast,2446
NSW,108,Mid North Coast,2447
NSW,108,Mid North Coast,2448
NSW,108,Mid North Coast,2449
NSW,108,Mid North Coast,2898
NSW,109,Murray,2640
NSW,109,Murray,2641
NSW,109,Murray,2642
NSW,109,Murray,2643
NSW,109,Murray,2644
NSW,109,Murray,2645
NSW,109,Murray,2646
NSW,109,Murray,2647
NSW,109,Murray,2648
NSW,109,Murray,2658
NSW,109,Murray,2659
NSW,109,Murray,2660
NSW,109,Murray,2710
NSW,109,Murray,2711
NSW,109,Murray,2712
NSW,109,Murray,2713
NSW,109,Murray,2714
NSW,109,Murray,2715
NSW,109,Murray,2716
NSW,109,Murray,2717
NSW,109,Murray,2731
NSW,109,Murray,2732
NSW,109,Murray,2733
NSW,109,Murray,2734
NSW,109,Murray,2735
NSW,109,Murray,2736
NSW,109,Murray,2737
NSW,109,Murray,2738
NSW,109,Murray,2739
NSW,110,New England and North West,2339
NSW,110,New England and North West,2340
NSW,110,New England and North West,2341
NSW,110,New England and North West,2342
NSW,110,New England and North West,2343
NSW,110,New England and North West,2344
NSW,110,New England and North West,2345
NSW,110,New England and North West,2346
NSW,110,New England and North West,2347
NSW,110,New England and North West,2350
NSW,110,New England and North West,2351
NSW,110,New England and North West,2352
NSW,110,New England and North West,2353
NSW,110,New England and North West,2354
NSW,110,New England and North West,2355
NSW,110,New England and North West,2356
NSW,110,New England and North West,2358
NSW,110,New England and North West,2359
NSW,110,New England and North West,2360
NSW,110,New England and North West,2361
NSW,110,New England and North West,2365
NSW,110,New England and North West,2369
NSW,110,New England and North West,2370
NSW,110,New England and North West,2371
NSW,110,New England and North West,2372
NSW,110,New England and North West,2379
NSW,110,New England and North West,2380
NSW,110,New England and North West,2381
NSW,110,New England and North West,2382
NSW,110,New England and North West,2388
NSW,110,New England and North West,2390
NSW,110,New England and North West,2397
NSW,110,New England and North West,2398
NSW,110,New England and North West,2399
NSW,110,New England and North West,2400
NSW,110,New England and North West,2401
NSW,110,New England and North West,2402
NSW,110,New England and North West,2403
NSW,110,New England and North West,2404
NSW,110,New England and North West,2405
NSW,110,New England and North West,2406
NSW,110,New England and North West,2408
NSW,110,New England and North West,2409
NSW,110,New England and North West,2410
NSW,110,New England and North West,2411
NSW,110,New England and North West,2475
NSW,111,Newcastle and Lake Macquarie,2264
NSW,111,Newcastle and Lake Macquarie,2265
NSW,111,Newcastle and Lake Macquarie,2267
NSW,111,Newcastle and Lake Macquarie,2278
NSW,111,Newcastle and Lake Macquarie,2280
NSW,111,Newcastle and Lake Macquarie,2281
NSW,111,Newcastle and Lake Macquarie,2282
NSW,111,Newcastle and Lake Macquarie,2283
NSW,111,Newcastle and Lake Macquarie,2284
NSW,111,Newcastle and Lake Macquarie,2285
NSW,111,Newcastle and Lake Macquarie,2286
NSW,111,Newcastle and Lake Macquarie,2287
NSW,111,Newcastle and Lake Macquarie,2289
NSW,111,Newcastle and Lake Macquarie,2290
NSW,111,Newcastle and Lake Macquarie,2291
NSW,111,Newcastle and Lake Macquarie,2292
NSW,111,Newcastle and Lake Macquarie,2293
NSW,111,Newcastle and Lake Macquarie,2294
NSW,111,Newcastle and Lake Macquarie,2295
NSW,111,Newcastle and Lake Macquarie,2296
NSW,111,Newcastle and Lake Macquarie,2297
NSW,111,Newcastle and Lake Macquarie,2298
NSW,111,Newcastle and Lake Macquarie,2299
NSW,111,Newcastle and Lake Macquarie,2300
NSW,111,Newcastle and Lake Macquarie,2302
NSW,111,Newcastle and Lake Macquarie,2303
NSW,111,Newcastle and Lake Macquarie,2304
NSW,111,Newcastle and Lake Macquarie,2305
NSW,111,Newcastle and Lake Macquarie,2306
NSW,111,Newcastle and Lake Macquarie,2307
NSW,111,Newcastle and Lake Macquarie,2308
NSW,111,Newcastle and Lake Macquarie,2309
NSW,112,Richmond - Tweed,2469
NSW,112,Richmond - Tweed,2470
NSW,112,Richmond - Tweed,2471
NSW,112,Richmond - Tweed,2472
NSW,112,Richmond - Tweed,2473
NSW,112,Richmond - Tweed,2474
NSW,112,Richmond - Tweed,2476
NSW,112,Richmond - Tweed,2477
NSW,112,Richmond - Tweed,2478
NSW,112,Richmond - Tweed,2479
NSW,112,Richmond - Tweed,2480
NSW,112,Richmond - Tweed,2481
NSW,112,Richmond - Tweed,2482
NSW,112,Richmond - Tweed,2483
NSW,112,Richmond - Tweed,2484
NSW,112,Richmond - Tweed,2485
NSW,112,Richmond - Tweed,2486
NSW,112,Richmond - Tweed,2487
NSW,112,Richmond - Tweed,2488
NSW,112,Richmond - Tweed,2489
NSW,112,Richmond - Tweed,2490
NSW,113,Riverina,2588
NSW,113,Riverina,2590
NSW,113,Riverina,2624
NSW,113,Riverina,2649
NSW,113,Riverina,2650
NSW,113,Riverina,2651
NSW,113,Riverina,2652
NSW,113,Riverina,2653
NSW,113,Riverina,2655
NSW,113,Riverina,2656
NSW,113,Riverina,2661
NSW,113,Riverina,2663
NSW,113,Riverina,2665
NSW,113,Riverina,2666
NSW,113,Riverina,2675
NSW,113,Riverina,2678
NSW,113,Riverina,2680
NSW,113,Riverina,2681
NSW,113,Riverina,2700
NSW,113,Riverina,2701
NSW,113,Riverina,2702
NSW,113,Riverina,2703
NSW,113,Riverina,2705
NSW,113,Riverina,2706
NSW,113,Riverina,2707
NSW,113,Riverina,2720
NSW,113,Riverina,2722
NSW,113,Riverina,2725
NSW,113,Riverina,2727
NSW,113,Riverina,2729
NSW,113,Riverina,2730
NSW,114,Southern Highlands and Shoalhaven,2535
NSW,114,Southern Highlands and Shoalhaven,2538
NSW,114,Southern Highlands and Shoalhaven,2539
NSW,114,Southern Highlands and Shoalhaven,2540
NSW,114,Southern Highlands and Shoalhaven,2541
NSW,114,Southern Highlands and Shoalhaven,2575
NSW,114,Southern Highlands and Shoalhaven,2576
NSW,114,Southern Highlands and Shoalhaven,2577
NSW,114,Southern Highlands and Shoalhaven,2578
NSW,115,Sydney - Baulkham Hills and Hawkesbury,2125
NSW,115,Sydney - Baulkham Hills and Hawkesbury,2126
NSW,115,Sydney - Baulkham Hills and Hawkesbury,2153
NSW,115,Sydney - Baulkham Hills and Hawkesbury,2154
NSW,115,Sydney - Baulkham Hills and Hawkesbury,2155
NSW,115,Sydney - Baulkham Hills and Hawkesbury,2156
NSW,115,Sydney - Baulkham Hills and Hawkesbury,2157
NSW,115,Sydney - Baulkham Hills and Hawkesbury,2158
NSW,115,Sydney - Baulkham Hills and Hawkesbury,2159
NSW,115,Sydney - Baulkham Hills and Hawkesbury,2756
NSW,115,Sydney - Baulkham Hills and Hawkesbury,2757
NSW,115,Sydney - Baulkham Hills and Hawkesbury,2758
NSW,115,Sydney - Baulkham Hills and Hawkesbury,2775
NSW,116,Sydney - Blacktown,2147
NSW,116,Sydney - Blacktown,2148
NSW,116,Sydney - Blacktown,2761
NSW,116,Sydney - Blacktown,2762
NSW,116,Sydney - Blacktown,2763
NSW,116,Sydney - Blacktown,2765
NSW,116,Sydney - Blacktown,2766
NSW,116,Sydney - Blacktown,2767
NSW,116,Sydney - Blacktown,2768
NSW,116,Sydney - Blacktown,2769
NSW,116,Sydney - Blacktown,2770
NSW,117,Sydney - City and Inner South,2000
NSW,117,Sydney - City and Inner South,2006
NSW,117,Sydney - City and Inner South,2007
NSW,117,Sydney - City and Inner South,2008
NSW,117,Sydney - City and Inner South,2009
NSW,117,Sydney - City and Inner South,2010
NSW,117,Sydney - City and Inner South,2011
NSW,117,Sydney - City and Inner South,2015
NSW,117,Sydney - City and Inner South,2016
NSW,117,Sydney - City and Inner South,2017
NSW,117,Sydney - City and Inner South,2018
NSW,117,Sydney - City and Inner South,2019
NSW,117,Sydney - City and Inner South,2020
NSW,117,Sydney - City and Inner South,2037
NSW,117,Sydney - City and Inner South,2042
NSW,117,Sydney - City and Inner South,2043
NSW,117,Sydney - City and Inner South,2044
NSW,117,Sydney - City and Inner South,2048
NSW,117,Sydney - City and Inner South,2049
NSW,117,Sydney - City and Inner South,2050
NSW,117,Sydney - City and Inner South,2204
NSW,117,Sydney - City and Inner South,2999
NSW,118,Sydney - Eastern Suburbs,2021
NSW,118,Sydney - Eastern Suburbs,2022
NSW,118,Sydney - Eastern Suburbs,2023
NSW,118,Sydney - Eastern Suburbs,2024
NSW,118,Sydney - Eastern Suburbs,2025
NSW,118,Sydney - Eastern Suburbs,2026
NSW,118,Sydney - Eastern Suburbs,2027
NSW,118,Sydney - Eastern Suburbs,2028
NSW,118,Sydney - Eastern Suburbs,2029
NSW,118,Sydney - Eastern Suburbs,2030
NSW,118,Sydney - Eastern Suburbs,2031
NSW,118,Sydney - Eastern Suburbs,2032
NSW,118,Sydney - Eastern Suburbs,2033
NSW,118,Sydney - Eastern Suburbs,2034
NSW,118,Sydney - Eastern Suburbs,2035
NSW,118,Sydney - Eastern Suburbs,2036
NSW,118,Sydney - Eastern Suburbs,2052
NSW,119,Sydney - Inner South West,2190
NSW,119,Sydney - Inner South West,2191
NSW,119,Sydney - Inner South West,2192
NSW,119,Sydney - Inner South West,2194
NSW,119,Sydney - Inner South West,2195
NSW,119,Sydney - Inner South West,2196
NSW,119,Sydney - Inner South West,2197
NSW,119,Sydney - Inner South West,2198
NSW,119,Sydney - Inner South West,2199
NSW,119,Sydney - Inner South West,2200
NSW,119,Sydney - Inner South West,2205
NSW,119,Sydney - Inner South West,2206
NSW,119,Sydney - Inner South West,2207
NSW,119,Sydney - Inner South West,2208
NSW,119,Sydney - Inner South West,2209
NSW,119,Sydney - Inner South West,2210
NSW,119,Sydney - Inner South West,2211
NSW,119,Sydney - Inner South West,2212
NSW,119,Sydney - Inner South West,2213
NSW,119,Sydney - Inner South West,2214
NSW,119,Sydney - Inner South West,2216
NSW,119,Sydney - Inner South West,2217
NSW,119,Sydney - Inner South West,2218
NSW,119,Sydney - Inner South West,2219
NSW,119,Sydney - Inner South West,2220
NSW,119,Sydney - Inner South West,2221
NSW,119,Sydney - Inner South West,2222
NSW,119,Sydney - Inner South West,2223
NSW,120,Sydney - Inner West,2038
NSW,120,Sydney - Inner West,2039
NSW,120,Sydney - Inner West,2040
NSW,120,Sydney - Inner West,2041
NSW,120,Sydney - Inner West,2045
NSW,120,Sydney - Inner West,2046
NSW,120,Sydney - Inner West,2047
NSW,120,Sydney - Inner West,2129
NSW,120,Sydney - Inner West,2130
NSW,120,Sydney - Inner West,2131
NSW,120,Sydney - Inner West,2132
NSW,120,Sydney - Inner West,2133
NSW,120,Sydney - Inner West,2134
NSW,120,Sydney - Inner West,2135
NSW,120,Sydney - Inner West,2136
NSW,120,Sydney - Inner West,2137
NSW,120,Sydney - Inner West,2138
NSW,120,Sydney - Inner West,2139
NSW,120,Sydney - Inner West,2140
NSW,120,Sydney - Inner West,2193
NSW,120,Sydney - Inner West,2203
NSW,121,Sydney - North Sydney and Hornsby,2060
NSW,121,Sydney - North Sydney and Hornsby,2061
NSW,121,Sydney - North Sydney and Hornsby,2062
NSW,121,Sydney - North Sydney and Hornsby,2063
NSW,121,Sydney - North Sydney and Hornsby,2064
NSW,121,Sydney - North Sydney and Hornsby,2065
NSW,121,Sydney - North Sydney and Hornsby,2066
NSW,121,Sydney - North Sydney and Hornsby,2067
NSW,121,Sydney - North Sydney and Hornsby,2068
NSW,121,Sydney - North Sydney and Hornsby,2069
NSW,121,Sydney - North Sydney and Hornsby,2070
NSW,121,Sydney - North Sydney and Hornsby,2071
NSW,121,Sydney - North Sydney and Hornsby,2072
NSW,121,Sydney - North Sydney and Hornsby,2073
NSW,121,Sydney - North Sydney and Hornsby,2074
NSW,121,Sydney - North Sydney and Hornsby,2075
NSW,121,Sydney - North Sydney and Hornsby,2076
NSW,121,Sydney - North Sydney and Hornsby,2077
NSW,121,Sydney - North Sydney and Hornsby,2079
NSW,121,Sydney - North Sydney and Hornsby,2080
NSW,121,Sydney - North Sydney and Hornsby,2081
NSW,121,Sydney - North Sydney and Hornsby,2082
NSW,121,Sydney - North Sydney and Hornsby,2083
NSW,121,Sydney - North Sydney and Hornsby,2088
NSW,121,Sydney - North Sydney and Hornsby,2089
NSW,121,Sydney - North Sydney and Hornsby,2090
NSW,121,Sydney - North Sydney and Hornsby,2120
NSW,122,Sydney - Northern Beaches,2084
NSW,122,Sydney - Northern Beaches,2085
NSW,122,Sydney - Northern Beaches,2086
NSW,122,Sydney - Northern Beaches,2087
NSW,122,Sydney - Northern Beaches,2092
NSW,122,Sydney - Northern Beaches,2093
NSW,122,Sydney - Northern Beaches,2094
NSW,122,Sydney - Northern Beaches,2095
NSW,122,Sydney - Northern Beaches,2096
NSW,122,Sydney - Northern Beaches,2097
NSW,122,Sydney - Northern Beaches,2099
NSW,122,Sydney - Northern Beaches,2100
NSW,122,Sydney - Northern Beaches,2101
NSW,122,Sydney - Northern Beaches,2102
NSW,122,Sydney - Northern Beaches,2103
NSW,122,Sydney - Northern Beaches,2104
NSW,122,Sydney - Northern Beaches,2105
NSW,122,Sydney - Northern Beaches,2106
NSW,122,Sydney - Northern Beaches,2107
NSW,122,Sydney - Northern Beaches,2108
NSW,123,Sydney - Outer South West,2167
NSW,123,Sydney - Outer South West,2558
NSW,123,Sydney - Outer South West,2559
NSW,123,Sydney - Outer South West,2560
NSW,123,Sydney - Outer South West,2563
NSW,123,Sydney - Outer South West,2564
NSW,123,Sydney - Outer South West,2565
NSW,123,Sydney - Outer South West,2566
NSW,123,Sydney - Outer South West,2567
NSW,123,Sydney - Outer South West,2568
NSW,123,Sydney - Outer South West,2569
NSW,123,Sydney - Outer South West,2570
NSW,123,Sydney - Outer South West,2571
NSW,123,Sydney - Outer South West,2572
NSW,123,Sydney - Outer South West,2573
NSW,123,Sydney - Outer South West,2574
NSW,124,Sydney - Outer West and Blue Mountains,2745
NSW,124,Sydney - Outer West and Blue Mountains,2747
NSW,124,Sydney - Outer West and Blue Mountains,2748
NSW,124,Sydney - Outer West and Blue Mountains,2749
NSW,124,Sydney - Outer West and Blue Mountains,2750
NSW,124,Sydney - Outer West and Blue Mountains,2752
NSW,124,Sydney - Outer West and Blue Mountains,2753
NSW,124,Sydney - Outer West and Blue Mountains,2754
NSW,124,Sydney - Outer West and Blue Mountains,2755
NSW,124,Sydney - Outer West and Blue Mountains,2759
NSW,124,Sydney - Outer West and Blue Mountains,2760
NSW,124,Sydney - Outer West and Blue Mountains,2773
NSW,124,Sydney - Outer West and Blue Mountains,2774
NSW,124,Sydney - Outer West and Blue Mountains,2776
NSW,124,Sydney - Outer West and Blue Mountains,2777
NSW,124,Sydney - Outer West and Blue Mountains,2778
NSW,124,Sydney - Outer West and Blue Mountains,2779
NSW,124,Sydney - Outer West and Blue Mountains,2780
NSW,124,Sydney - Outer West and Blue Mountains,2782
NSW,124,Sydney - Outer West and Blue Mountains,2783
NSW,124,Sydney - Outer West and Blue Mountains,2784
NSW,124,Sydney - Outer West and Blue Mountains,2785
NSW,124,Sydney - Outer West and Blue Mountains,2786
NSW,125,Sydney - Parramatta,2115
NSW,125,Sydney - Parramatta,2116
NSW,125,Sydney - Parramatta,2117
NSW,125,Sydney - Parramatta,2118
NSW,125,Sydney - Parramatta,2123
NSW,125,Sydney - Parramatta,2127
NSW,125,Sydney - Parramatta,2128
NSW,125,Sydney - Parramatta,2141
NSW,125,Sydney - Parramatta,2142
NSW,125,Sydney - Parramatta,2143
NSW,125,Sydney - Parramatta,2144
NSW,125,Sydney - Parramatta,2145
NSW,125,Sydney - Parramatta,2146
NSW,125,Sydney - Parramatta,2150
NSW,125,Sydney - Parramatta,2151
NSW,125,Sydney - Parramatta,2152
NSW,125,Sydney - Parramatta,2160
NSW,125,Sydney - Parramatta,2161
NSW,125,Sydney - Parramatta,2162
NSW,125,Sydney - Parramatta,2163
NSW,126,Sydney - Ryde,2109
NSW,126,Sydney - Ryde,2110
NSW,126,Sydney - Ryde,2111
NSW,126,Sydney - Ryde,2112
NSW,126,Sydney - Ryde,2113
NSW,126,Sydney - Ryde,2114
NSW,126,Sydney - Ryde,2119
NSW,126,Sydney - Ryde,2121
NSW,126,Sydney - Ryde,2122
NSW,127,Sydney - South West,2164
NSW,127,Sydney - South West,2165
NSW,127,Sydney - South West,2166
NSW,127,Sydney - South West,2168
NSW,127,Sydney - South West,2170
NSW,127,Sydney - South West,2171
NSW,127,Sydney - South West,2172
NSW,127,Sydney - South West,2173
NSW,127,Sydney - South West,2174
NSW,127,Sydney - South West,2175
NSW,127,Sydney - South West,2176
NSW,127,Sydney - South West,2177
NSW,127,Sydney - South West,2178
NSW,127,Sydney - South West,2179
NSW,127,Sydney - South West,2555
NSW,127,Sydney - South West,2556
NSW,127,Sydney - South West,2557
NSW,128,Sydney - Sutherland,2224
NSW,128,Sydney - Sutherland,2225
NSW,128,Sydney - Sutherland,2226
NSW,128,Sydney - Sutherland,2227
NSW,128,Sydney - Sutherland,2228
NSW,128,Sydney - Sutherland,2229
NSW,128,Sydney - Sutherland,2230
NSW,128,Sydney - Sutherland,2231
NSW,128,Sydney - Sutherland,2232
NSW,128,Sydney - Sutherland,2233
NSW,128,Sydney - Sutherland,2234
VIC,201,Ballarat,3334
VIC,201,Ballarat,3341
VIC,201,Ballarat,3342
VIC,201,Ballarat,3345
VIC,201,Ballarat,3350
VIC,201,Ballarat,3351
VIC,201,Ballarat,3352
VIC,201,Ballarat,3355
VIC,201,Ballarat,3356
VIC,201,Ballarat,3357
VIC,201,Ballarat,3360
VIC,201,Ballarat,3363
VIC,201,Ballarat,3364
VIC,201,Ballarat,3370
VIC,201,Ballarat,3371
VIC,201,Ballarat,3373
VIC,201,Ballarat,3458
VIC,201,Ballarat,3460
VIC,201,Ballarat,3461
VIC,201,Ballarat,3464
VIC,201,Ballarat,3465
VIC,201,Ballarat,3467
VIC,201,Ballarat,3468
VIC,201,Ballarat,3469
VIC,201,Ballarat,3472
VIC,201,Ballarat,3475
VIC,202,Bendigo,3442
VIC,202,Bendigo,3444
VIC,202,Bendigo,3446
VIC,202,Bendigo,3447
VIC,202,Bendigo,3448
VIC,202,Bendigo,3450
VIC,202,Bendigo,3451
VIC,202,Bendigo,3453
VIC,202,Bendigo,3462
VIC,202,Bendigo,3463
VIC,202,Bendigo,3515
VIC,202,Bendigo,3516
VIC,202,Bendigo,3517
VIC,202,Bendigo,3518
VIC,202,Bendigo,3520
VIC,202,Bendigo,3523
VIC,202,Bendigo,3537
VIC,202,Bendigo,3550
VIC,202,Bendigo,3551
VIC,202,Bendigo,3555
VIC,202,Bendigo,3556
VIC,202,Bendigo,3557
VIC,202,Bendigo,3558
VIC,202,Bendigo,3570
VIC,202,Bendigo,3571
VIC,202,Bendigo,3573
VIC,202,Bendigo,3575
VIC,202,Bendigo,3576
VIC,203,Geelong,3212
VIC,203,Geelong,3213
VIC,203,Geelong,3214
VIC,203,Geelong,3215
VIC,203,Geelong,3216
VIC,203,Geelong,3217
VIC,203,Geelong,3218
VIC,203,Geelong,3219
VIC,203,Geelong,3220
VIC,203,Geelong,3221
VIC,203,Geelong,3222
VIC,203,Geelong,3223
VIC,203,Geelong,3224
VIC,203,Geelong,3225
VIC,203,Geelong,3226
VIC,203,Geelong,3227
VIC,203,Geelong,3228
VIC,203,Geelong,3230
VIC,203,Geelong,3231
VIC,203,Geelong,3232
VIC,203,Geelong,3235
VIC,203,Geelong,3240
VIC,203,Geelong,3241
VIC,203,Geelong,3321
VIC,203,Geelong,3328
VIC,203,Geelong,3329
VIC,203,Geelong,3330
VIC,203,Geelong,3331
VIC,203,Geelong,3332
VIC,203,Geelong,3333
VIC,204,Hume,3521
VIC,204,Hume,3522
VIC,204,Hume,3607
VIC,204,Hume,3608
VIC,204,Hume,3658
VIC,204,Hume,3659
VIC,204,Hume,3660
VIC,204,Hume,3662
VIC,204,Hume,3663
VIC,204,Hume,3664
VIC,204,Hume,3665
VIC,204,Hume,3666
VIC,204,Hume,3669
VIC,204,Hume,3670
VIC,204,Hume,3672
VIC,204,Hume,3673
VIC,204,Hume,3675
VIC,204,Hume,3677
VIC,204,Hume,3678
VIC,204,Hume,3682
VIC,204,Hume,3683
VIC,204,Hume,3685
VIC,204,Hume,3687
VIC,204,Hume,3688
VIC,204,Hume,3690
VIC,204,Hume,3691
VIC,204,Hume,3694
VIC,204,Hume,3695
VIC,204,Hume,3697
VIC,204,Hume,3698
VIC,204,Hume,3699
VIC,204,Hume,3700
VIC,204,Hume,3701
VIC,204,Hume,3704
VIC,204,Hume,3705
VIC,204,Hume,3707
VIC,204,Hume,3708
VIC,204,Hume,3709
VIC,204,Hume,3711
VIC,204,Hume,3712
VIC,204,Hume,3713
VIC,204,Hume,3714
VIC,204,Hume,3715
VIC,204,Hume,3717
VIC,204,Hume,3718
VIC,204,Hume,3719
VIC,204,Hume,3720
VIC,204,Hume,3722
VIC,204,Hume,3723
VIC,204,Hume,3725
VIC,204,Hume,3726
VIC,204,Hume,3732
VIC,204,Hume,3733
VIC,204,Hume,3735
VIC,204,Hume,3737
VIC,204,Hume,3738
VIC,204,Hume,3739
VIC,204,Hume,3740
VIC,204,Hume,3741
VIC,204,Hume,3744
VIC,204,Hume,3746
VIC,204,Hume,3747
VIC,204,Hume,3749
VIC,204,Hume,3764
VIC,204,Hume,3778
VIC,204,Hume,3779
VIC,205,Latrobe - Gippsland,3816
